"year","filename","region","port_complex","species","landings_n"
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",19456
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",1340
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",1874
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",280
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",36871
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",1583
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",10
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",10
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",348
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",142
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",8927
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",50
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",25
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",15
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",566
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",401
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",13499
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",4268
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",1884
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",14
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",7297
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",2201
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",1174
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",74
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",41998
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",201
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",21
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",505
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",127
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",177
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2009,"landings09_cpfv1.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",1
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",3304
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",43
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",36
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",31
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",382
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",551
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",6013
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",5465
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",2653
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",11
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",10113
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",11
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",2808
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",833
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",40
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",60292
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",1503
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",387
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",13
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",506
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",184
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",19
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2010,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",16
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",1
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",122
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",6269
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",6
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",76
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",9
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",450
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",343
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",698
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",3225
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",22187
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",4592
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",0
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",1
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",0
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",11459
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",11
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",1776
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",1119
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",234
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",88295
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",8002
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",317
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",76
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",12
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",544
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",19
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",214
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",3
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",45
2011,"CPFV Annual Report - Page 1.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",4
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",14
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",1012
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",83
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",1
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",64
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",534
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",490
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",951
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",19870
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",5293
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",2
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",11614
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",1442
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",667
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",4
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",96082
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",19843
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",3030
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",3
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",195
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",104
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",225
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",1169
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",23
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",118
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",74
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",646
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",356
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",949
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",27173
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",8496
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",25102
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",6
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",1896
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",557
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",328
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",142286
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",23296
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",4224
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",1
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",611
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",853
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",3
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",4967
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",238
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",23
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",75
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",121
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",1871
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",26189
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",13772
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",355
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",33900
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",4983
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",2044
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",141607
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",2238
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",2
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",6
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",1059
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",7
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",2
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",18226
