"source","table","year","type","port_complex","category","species","landings_lb","landings_kg","value_usd"
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Salmon",196024,88915.0021041699,442356
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Sanddab, Pacific",2239,1015.59344626799,519
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Seabass, white",49642,22517.2353102437,45904
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Shark, bonito",4618,2094.68983245448,1058
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Shark, common thresher",36108,16378.3153898368,12373
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Shark, miscellaneous",420131,190568.240363563,61993
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Shark, Pacific angel",329,149.231908808472,105
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Shark, soupfin",13230,6001.02782229813,4550
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Sheephead, California",1291,585.587824534156,238
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Skate",5809,2634.91841418971,1090
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Smelt, true",8,3.62873942391421,1
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Sole, Dover",146341,66379.1695043787,20116
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Sole, English",474626,215286.759726838,104133
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Sole, miscellaneous",4329,1963.60162076558,1029
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Sole, petrale",488511,221584.890589469,152243
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Sole, rex",70256,31867.5896208146,15562
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Sole, sand",10684,4846.18150063743,3022
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Surfperch",13727,6226.4632590088,6521
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Swordfish",72404,32841.9061561356,173905
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Thornyhead",19345,8774.74551945255,3018
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Tuna, albacore",1084117,491747.26225445,627780
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Tuna, bluefin",194,87.9969310299196,61
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Tuna, skipjack",873,395.986189634638,263
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Turbot",7266,3295.80258177008,954
"FB 173","Table 4",1977,"Landings","Santa Barbara","Fish","Yellowtail",422,191.416004611475,86
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Abalone, black",360718,163618.953439436,213597
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Abalone, green",3409,1546.29658701544,4280
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Abalone, miscellaneous",921,417.758626178124,668
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Abalone, pink",151220,68592.2469605384,174139
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Abalone, red",382756,173615.223367463,425608
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Abalone, threaded",804,364.688312103378,508
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Abalone, white",1532,694.903599679571,2680
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Octopus",1198,543.403728731153,304
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Oyster, giant Pacific",82126,37251.7317410473,89517
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Snail, sea",89,40.3697260910456,50
"FB 173","Table 4",1977,"Landings","Santa Barbara","Mollusks","Squid, market",5365607,2433798.70676626,191821
"FB 173","Table 4",1977,"Shipments","Los Angeles","Fish","Tuna, albacore",15767490,7152014.07239664,12225593
"FB 173","Table 4",1977,"Shipments","Los Angeles","Fish","Tuna, bigeye",464773,210817.51353386,243179
"FB 173","Table 4",1977,"Shipments","Los Angeles","Fish","Tuna, bluefin",557022,252660.961423443,226652
"FB 173","Table 4",1977,"Shipments","Los Angeles","Fish","Tuna, skipjack",104394086,47352366.9364613,43414024
"FB 173","Table 4",1977,"Shipments","Los Angeles","Fish","Tuna, skipjack, black",286966,130165.604690371,21957
"FB 173","Table 4",1977,"Shipments","Los Angeles","Fish","Tuna, yellowfin",14119866,6404664.30182323,6650331
"FB 173","Table 4",1977,"Shipments","San Diego","Fish","Tuna, albacore",1402803,636300.818760641,1045557
"FB 173","Table 4",1977,"Shipments","San Diego","Fish","Tuna, bigeye",207383,94067.3584937001,92168
"FB 173","Table 4",1977,"Shipments","San Diego","Fish","Tuna, bluefin",1708516,774969.920698527,682133
"FB 173","Table 4",1977,"Shipments","San Diego","Fish","Tuna, skipjack",30533080,13849573.8911908,13117337
"FB 173","Table 4",1977,"Shipments","San Diego","Fish","Tuna, yellowfin",19560520,8872503.7595328,7729280
"FB 173","Table 5",1978,"Landings","Eureka","Crustaceans","Crab, Dungeness",8335616,3780972.30022626,6353637
"FB 173","Table 5",1978,"Landings","Eureka","Crustaceans","Crab, rock",34327,15570.4672755879,7735
"FB 173","Table 5",1978,"Landings","Eureka","Crustaceans","Prawn, spot",1263,572.887236550456,NA
"FB 173","Table 5",1978,"Landings","Eureka","Crustaceans","Shrimp, Pacific ocean",13879587,6295675.5668184,3643429
"FB 173","Table 5",1978,"Landings","Eureka","Echinoderms","Sea urchin",7542,3420.99409189512,880
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Butterfish, Pacific",218,98.8831493016622,55
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Cabezon",42,19.0508819755496,20
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Croaker, white",340,154.221425516354,189
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Fish, miscellaneous",1510,684.924566263807,365
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Flounder, arrowtooth",206178,93520.779617973,18328
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Flounder, miscellaneous",229326,104020.537141069,42718
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Grenadier",59933,27185.1549866813,5444
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Hake, Pacific",641374,290922.389909194,61586
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Herring, Pacific",50203,22771.7006623456,15227
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Lingcod",1061019,481270.184352754,233076
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Mackerel",2963,1343.99436413223,39
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Rockfish",7577786,3437226.35052315,1409356
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Sablefish",4757579,2158001.80996079,1148874
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Salmon",4100813,1860097.72539999,6117807
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Sanddab, Pacific",414064,187816.295102952,117209
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Shark, miscellaneous",1432,649.544356880644,142
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Shark, soupfin",11441,5189.55096862531,3357
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Skate",145460,65979.5545753201,34909
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Smelt, true",67041,30409.2899648291,9775
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Smelt, whitebait",260346,118090.974257296,74563
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Sole, Dover",14049473,6372734.57003978,2651932
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Sole, English",1878088,851886.495897524,509886
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Sole, miscellaneous",33251,15082.4018230714,6293
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Sole, petrale",1160490,526389.476757275,437968
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Sole, rex",1083564,491496.425641772,303658
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Sole, sand",78425,35572.986165059,25747
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Surfperch",48145,21838.2074455437,18881
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Swordfish",190,86.1825613179625,285
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Thornyhead",2012201,912719.13719245,369447
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Tuna, albacore",2472626,1121564.43084941,1464258
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Tuna, skipjack",120,54.4310913587132,73
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Tuna, skipjack, black",36,16.3293274076139,8
"FB 173","Table 5",1978,"Landings","Eureka","Fish","Turbot",7660,3474.51799839786,2448
"FB 173","Table 5",1978,"Landings","Eureka","Mollusks","Clam",48,21.7724365434853,34
"FB 173","Table 5",1978,"Landings","Eureka","Mollusks","Octopus",32743,14851.9768696529,12673
"FB 173","Table 5",1978,"Landings","Eureka","Mollusks","Oyster, giant Pacific",636325,288632.201740276,591782
"FB 173","Table 5",1978,"Landings","Eureka","Mollusks","Squid, market",202,91.6256704538338,75
"FB 173","Table 5",1978,"Landings","Los Angeles","Crustaceans","Crab, California king",1628,738.448472766542,410
"FB 173","Table 5",1978,"Landings","Los Angeles","Crustaceans","Crab, Dungeness",83,37.6481715231099,42
"FB 173","Table 5",1978,"Landings","Los Angeles","Crustaceans","Crab, rock",222038,100714.755525883,101572
"FB 173","Table 5",1978,"Landings","Los Angeles","Crustaceans","Crab, spider",1408,638.658138608901,365
"FB 173","Table 5",1978,"Landings","Los Angeles","Crustaceans","Crustacean, miscellaneous",38,17.2365122635925,10
"FB 173","Table 5",1978,"Landings","Los Angeles","Crustaceans","Lobster, California spiny",188629,85560.6860991892,510450
"FB 173","Table 5",1978,"Landings","Los Angeles","Echinoderms","Echinoderm, miscellaneous",4290,1945.911516074,661
"FB 173","Table 5",1978,"Landings","Los Angeles","Echinoderms","Sea cucumber",7367,3341.615416997,3705
"FB 173","Table 5",1978,"Landings","Los Angeles","Echinoderms","Sea urchin",2685772,1218245.84250561,313937
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Anchovy, northern",10164928,4610734.37185618,239659
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Barracuda, California",40911,18556.9198214693,25614
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Bass, giant sea",45852,20798.1200081643,28848
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Blacksmith",1500,680.388641983915,NA
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Bonito, Pacific",5509261,2498959.07341663,1008810
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Butterfish, Pacific",35434,16072.594093372,21635
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Cabezon",618,280.320120497373,212
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Croaker, white",205529,93226.398132208,51684
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Fish, miscellaneous",25465,11550.7311787469,8911
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Flounder, miscellaneous",35,15.8757349796247,28
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Flyingfish",182715,82878.1404800606,73075
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Grouper",801,363.32753481941,273
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Halfmoon",7358,3337.5330851451,3110
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Halibut, California",102121,46321.3123386929,112731
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Herring, Pacific",103,46.7200200828955,21
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Lingcod",2600,1179.34031277212,1589
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Mackerel",85084860,38593848.2325277,4830788
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Opaleye",2670,1211.09178273137,1132
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Queenfish",43199,19594.7392967087,9910
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Rockfish",896576,406680.084716913,374498
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Sablefish",4594766,2084151.06598258,634212
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Salmon",1123,509.384296631957,692
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Sanddab, Pacific",913,414.129886754209,640
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Sardine, Pacific",1920,870.897461739411,116
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Sculpin",14805,6715.43589638124,8843
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Seabass, white",599143,271766.728082779,519048
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Shark, common thresher",160366,72740.8033069283,64588
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Shark, miscellaneous",316090,143376.03056313,126413
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Shark, Pacific angel",275,124.737917697051,138
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Shark, soupfin",37451,16987.4900206264,15931
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Sheephead, California",7292,3307.5959848978,2277
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Skate",417,189.148042471528,121
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Smelt, top or jack",5153,2337.36178142874,755
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Smelt, true",23451,10637.1960287765,2959
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Smelt, whitebait",297,134.716951112815,45
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Sole, miscellaneous",1465,664.51290700429,483
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Sole, petrale",62,28.1227305353351,36
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Sole, rex",215,97.5223720176944,97
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Surfperch",25036,11356.1400271395,8234
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Swordfish",1753864,795539.430122984,3080665
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Tuna, albacore",3043255,1380397.42444051,2397027
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Tuna, bigeye",2474625,1122471.16211296,1039346
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Tuna, bluefin",6908588,3133683.20489758,2959597
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Tuna, miscellaneous",1602,726.655069638821,1243
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Tuna, skipjack",75255853,34135485.0826741,29705318
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Tuna, skipjack, black",824680,374068.603514196,82476
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Tuna, yellowfin",109478172,49658469.8493076,46094926
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Turbot",3681,1669.67372742853,2942
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Wahoo",280,127.005879836997,140
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Whitefish, ocean",732,332.02965728815,200
"FB 173","Table 5",1978,"Landings","Los Angeles","Fish","Yellowtail",248399,112671.905520108,74991
"FB 173","Table 5",1978,"Landings","Los Angeles","Mollusks","Abalone, black",136979,62132.6371935431,93965
"FB 173","Table 5",1978,"Landings","Los Angeles","Mollusks","Abalone, green",74227,33668.80515236,113584
"FB 173","Table 5",1978,"Landings","Los Angeles","Mollusks","Abalone, pink",98164,44526.4471011393,146185
"FB 173","Table 5",1978,"Landings","Los Angeles","Mollusks","Abalone, red",6025,2732.89437863539,8237
"FB 173","Table 5",1978,"Landings","Los Angeles","Mollusks","Abalone, white",2552,1157.56787622863,4191
"FB 173","Table 5",1978,"Landings","Los Angeles","Mollusks","Octopus",147,66.6780869144236,68
"FB 173","Table 5",1978,"Landings","Los Angeles","Mollusks","Snail, sea",20415,9260.08941740108,4864
"FB 173","Table 5",1978,"Landings","Los Angeles","Mollusks","Squid, jumbo",31000,14061.3652676676,1860
"FB 173","Table 5",1978,"Landings","Los Angeles","Mollusks","Squid, market",14558476,6603614.47666361,631480
"FB 173","Table 5",1978,"Landings","Monterey","Crustaceans","Crab, Dungeness",6150,2789.59343213405,6240
"FB 173","Table 5",1978,"Landings","Monterey","Crustaceans","Prawn, spot",11137,5051.65887051657,31464
"FB 173","Table 5",1978,"Landings","Monterey","Crustaceans","Shrimp, Pacific ocean",79,35.8338018111528,13
"FB 173","Table 5",1978,"Landings","Monterey","Echinoderms","Sea urchin",4880,2213.53104858767,747
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Anchovy, northern",851790,386365.494236986,27297
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Bonito, Pacific",12528,5682.60593784965,3407
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Butterfish, Pacific",30451,13812.3430247015,23183
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Cabezon",5446,2470.2643628296,907
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Croaker, white",67798,30752.659432817,16026
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Fish, miscellaneous",4562,2069.28865648708,722
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Flounder, miscellaneous",88485,40136.1259906311,31309
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Grenadier",360,163.29327407614,36
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Halibut, California",30726,13937.0809423985,27188
"FB 173","Table 5",1978,"Landings","Monterey","Fish","Herring, Pacific",73257,33228.8204972104,5765
