"source","table","year","port_complex","category","species","landings_lb","value_usd"
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, copper",6759,12286
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, gopher",7941,36500
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, grass",7498,36135
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, greenspotted",113,55
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, group bolina",17,38
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, group gopher",806,3401
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, group red",23897,11196
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, group rosefish",47253,13193
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, group small",8118,5686
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, kelp",18,81
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, quillback",619,2107
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, redbanded",5,3
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, rosethorn",246,226
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, splitnose",44448,11927
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, unspecified",91584,43093
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, vermilion",7914,10382
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, widow",288349,114206
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, yelloweye",6395,10713
"FB 181","Table 5m",1999,"Fort Bragg","Rockfish","Rockfish, yellowtail",12259,6216
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Crab, box",5782,6086
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Crab, claws",1684,1436
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Crab, rock unspecified",47959,68792
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Crab, sand",110,144
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Crab, spider",23931,26829
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Crab, yellow rock",5,7
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Crustacean, unspecified",5,10
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Lobster, California spiny",165506,1200145
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Prawn, ridgeback",3151,3129
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Prawn, spot",93020,660338
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Shrimp, red rock",334,6950
"FB 181","Table 5m",1999,"Los Angeles","Crustaceans","Shrimp, unspecified",993,1716
"FB 181","Table 5m",1999,"Los Angeles","Echinoderms","Echinoderm, unspecified",143,766
"FB 181","Table 5m",1999,"Los Angeles","Echinoderms","Sand dollar",80,800
"FB 181","Table 5m",1999,"Los Angeles","Echinoderms","Sea cucumber, unspecified",139276,88148
"FB 181","Table 5m",1999,"Los Angeles","Echinoderms","Sea stars",234,396
"FB 181","Table 5m",1999,"Los Angeles","Echinoderms","Urchin, purple sea",11656,23131
"FB 181","Table 5m",1999,"Los Angeles","Echinoderms","Urchin, red",2750205,2697907
"FB 181","Table 5m",1999,"Los Angeles","Echinoderms","Urchin, white",4867,15963
"FB 181","Table 5m",1999,"Los Angeles","Fish","Anchovy, northern",3150550,239527
"FB 181","Table 5m",1999,"Los Angeles","Fish","Barracuda, California",180640,96763
"FB 181","Table 5m",1999,"Los Angeles","Fish","Bass, giant sea",1901,2838
"FB 181","Table 5m",1999,"Los Angeles","Fish","Blacksmith",256,372
"FB 181","Table 5m",1999,"Los Angeles","Fish","Bonito, Pacific",72852,14863
"FB 181","Table 5m",1999,"Los Angeles","Fish","Butterfish (Pacific pompano)",95,95
"FB 181","Table 5m",1999,"Los Angeles","Fish","Cabezon",360,485
"FB 181","Table 5m",1999,"Los Angeles","Fish","Cabrilla, spotted",3,5
"FB 181","Table 5m",1999,"Los Angeles","Fish","Croaker, white",113342,100645
"FB 181","Table 5m",1999,"Los Angeles","Fish","Dolphin (fish)",22466,32594
"FB 181","Table 5m",1999,"Los Angeles","Fish","Eel, California moray",487,3284
"FB 181","Table 5m",1999,"Los Angeles","Fish","Escolar",753,753
"FB 181","Table 5m",1999,"Los Angeles","Fish","Fish, unspecified",18,90
"FB 181","Table 5m",1999,"Los Angeles","Fish","Flounder, unspecified",39,93
"FB 181","Table 5m",1999,"Los Angeles","Fish","Greenling, kelp",151,227
"FB 181","Table 5m",1999,"Los Angeles","Fish","Guitarfish, shovelnose",14512,4608
"FB 181","Table 5m",1999,"Los Angeles","Fish","Hagfish",206,117
"FB 181","Table 5m",1999,"Los Angeles","Fish","Halfmoon",9,9
"FB 181","Table 5m",1999,"Los Angeles","Fish","Halibut, California",219037,675240
"FB 181","Table 5m",1999,"Los Angeles","Fish","Halibut, Pacific",75,207
"FB 181","Table 5m",1999,"Los Angeles","Fish","Herring, round",128138,5126
"FB 181","Table 5m",1999,"Los Angeles","Fish","Jack, Pacific crevalle",204,140
"FB 181","Table 5m",1999,"Los Angeles","Fish","Jacksmelt",1325,1005
"FB 181","Table 5m",1999,"Los Angeles","Fish","Kahawai",115,57
"FB 181","Table 5m",1999,"Los Angeles","Fish","Lingcod",1038,1429
"FB 181","Table 5m",1999,"Los Angeles","Fish","Lizardfish, California",32,13
"FB 181","Table 5m",1999,"Los Angeles","Fish","Louvar",1259,4453
"FB 181","Table 5m",1999,"Los Angeles","Fish","Mackerel, bullet",12473,499
"FB 181","Table 5m",1999,"Los Angeles","Fish","Mackerel, jack",2044468,184538
"FB 181","Table 5m",1999,"Los Angeles","Fish","Mackerel, Pacific",18731666,1036530
"FB 181","Table 5m",1999,"Los Angeles","Fish","Midshipman, plainfin",71,14
"FB 181","Table 5m",1999,"Los Angeles","Fish","Oilfish",481,514
"FB 181","Table 5m",1999,"Los Angeles","Fish","Opah",19970,9685
"FB 181","Table 5m",1999,"Los Angeles","Fish","Opaleye",887,1111
"FB 181","Table 5m",1999,"Los Angeles","Fish","Queenfish",61,18
"FB 181","Table 5m",1999,"Los Angeles","Fish","Ratfish, spotted",50,10
"FB 181","Table 5m",1999,"Los Angeles","Fish","Ray, bat",133,33
"FB 181","Table 5m",1999,"Los Angeles","Fish","Ray, Pacific electric",210,695
"FB 181","Table 5m",1999,"Los Angeles","Fish","Ray, unspecified",63,61
"FB 181","Table 5m",1999,"Los Angeles","Fish","Sablefish",150822,235274
"FB 181","Table 5m",1999,"Los Angeles","Fish","Salmon, Chinook",87,151
"FB 181","Table 5m",1999,"Los Angeles","Fish","Sanddab",8862,26090
"FB 181","Table 5m",1999,"Los Angeles","Fish","Sardine, Pacific",85949983,3507457
"FB 181","Table 5m",1999,"Los Angeles","Fish","Sargo",176,210
"FB 181","Table 5m",1999,"Los Angeles","Fish","Scorpionfish, California",45301,103116
"FB 181","Table 5m",1999,"Los Angeles","Fish","Seabass, white",141874,209162
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, basking",37,37
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, bigeye thresher",1614,1548
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, blacktip",34,68
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, blue",90,23
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, brown smoothhound",1312,1385
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, gray smoothhound",1066,1304
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, horn",40,20
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, leopard",6887,5821
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, Pacific angel",581,323
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, sevengill",53,32
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, shortfin mako",27117,30099
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, sixgill",25,24
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, soupfin",24110,16605
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, spiny dogfish",34445,16976
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, thresher",133882,192035
"FB 181","Table 5m",1999,"Los Angeles","Fish","Shark, unspecified",232,234
"FB 181","Table 5m",1999,"Los Angeles","Fish","Sheephead, California",46434,157670
"FB 181","Table 5m",1999,"Los Angeles","Fish","Skate, unspecified",23133,6512
"FB 181","Table 5m",1999,"Los Angeles","Fish","Smelts, true",1789,716
"FB 181","Table 5m",1999,"Los Angeles","Fish","Sole, Dover",107,195
"FB 181","Table 5m",1999,"Los Angeles","Fish","Sole, petrale",113,65
"FB 181","Table 5m",1999,"Los Angeles","Fish","Sole, rex",343,186
"FB 181","Table 5m",1999,"Los Angeles","Fish","Sole, unspecified",22513,13375
"FB 181","Table 5m",1999,"Los Angeles","Fish","Stingray",1463,386
"FB 181","Table 5m",1999,"Los Angeles","Fish","Surfperch, black",4,4
"FB 181","Table 5m",1999,"Los Angeles","Fish","Surfperch, pile",6,10
"FB 181","Table 5m",1999,"Los Angeles","Fish","Surfperch, rubberlip",261,313
"FB 181","Table 5m",1999,"Los Angeles","Fish","Surfperch, unspecified",188,276
"FB 181","Table 5m",1999,"Los Angeles","Fish","Swordfish",1862315,4734318
"FB 181","Table 5m",1999,"Los Angeles","Fish","Thornyhead, longspine",22028,63340
"FB 181","Table 5m",1999,"Los Angeles","Fish","Thornyhead, shortspine",26412,74830
"FB 181","Table 5m",1999,"Los Angeles","Fish","Thornyheads (unspecified)",38437,91444
"FB 181","Table 5m",1999,"Los Angeles","Fish","Tuna, albacore",7616375,6638539
"FB 181","Table 5m",1999,"Los Angeles","Fish","Tuna, bigeye",169328,492969
"FB 181","Table 5m",1999,"Los Angeles","Fish","Tuna, bluefin",32570,181705
"FB 181","Table 5m",1999,"Los Angeles","Fish","Tuna, skipjack",8284563,2746425
"FB 181","Table 5m",1999,"Los Angeles","Fish","Tuna, skipjack, black",194249,58284
"FB 181","Table 5m",1999,"Los Angeles","Fish","Tuna, unspecified",17516,47706
"FB 181","Table 5m",1999,"Los Angeles","Fish","Tuna, yellowfin",2977459,1439650
"FB 181","Table 5m",1999,"Los Angeles","Fish","Turbot, curlfin",90,68
"FB 181","Table 5m",1999,"Los Angeles","Fish","Wahoo",3690,2833
"FB 181","Table 5m",1999,"Los Angeles","Fish","Whitefish, ocean",1371,1988
"FB 181","Table 5m",1999,"Los Angeles","Fish","Whiting, Pacific",3,0.1
"FB 181","Table 5m",1999,"Los Angeles","Fish","Yellowtail",42515,45399
"FB 181","Table 5m",1999,"Los Angeles","Miscellaneous invertebrates","Invertebrate, unspecified",61,121
"FB 181","Table 5m",1999,"Los Angeles","Miscellaneous invertebrates","Invertebrates, colonial",884,1961
"FB 181","Table 5m",1999,"Los Angeles","Miscellaneous invertebrates","Sea pansy",6,68
"FB 181","Table 5m",1999,"Los Angeles","Miscellaneous invertebrates","Tunicates",141,688
"FB 181","Table 5m",1999,"Los Angeles","Miscellaneous invertebrates","Worms, marine",70,143
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Clam, California jackknife",1152,2584
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Clam, northern quahog",110,33
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Clam, rosy razor",17,35
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Clam, unspecified",40,90
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Limpet, unspecified",1532,9883
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Mollusk, unspecified",5,10
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Mussel",7550,5318
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Octopus, unspecified",856,1278
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Sea hare",8298,49788
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Sea slug",325,1547
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Snail, bubble",437,4370
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Snail, sea",2732,1421
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Snail, top",1671,657
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Snails, moon",1961,754
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Squid, jumbo",13502,4460
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Squid, market",61045970,9159861
"FB 181","Table 5m",1999,"Los Angeles","Mollusks","Whelk, Kellet's",10146,4885
"FB 181","Table 5m",1999,"Los Angeles","Plants","Algae, marine",30,70
"FB 181","Table 5m",1999,"Los Angeles","Plants","Kelp",2415,1503
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, blackgill",3650,2701
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, blue",13,20
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, bocaccio",6448,7583
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, chilipepper",2606,3663
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, copper",90,90
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, cowcod",2524,4403
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, gopher",103,184
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, greenspotted",2188,3113
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, greenstriped",150,75
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, group red",28085,51349
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, group small",26,48
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, olive",349,524
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, speckled",3439,5499
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, splitnose",1183,2442
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, starry",58,106
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, treefish",1,1
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, unspecified",15604,20472
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, vermilion",4,6
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, widow",151,297
"FB 181","Table 5m",1999,"Los Angeles","Rockfish","Rockfish, yellowtail",347,268
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Crab, claws",308,739
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Crab, Dungeness",26086,78152
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Crab, rock unspecified",21136,26532
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Crab, shore",23,29
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Crab, spider",3,3
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Crustacean, unspecified",34,34
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Prawn, golden",25,194
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Prawn, ridgeback",264,792
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Prawn, spot",52980,376864
"FB 181","Table 5m",1999,"Monterey","Crustaceans","Shrimp, Pacific Ocean",1016,3025
"FB 181","Table 5m",1999,"Monterey","Echinoderms","Sea cucumber, unspecified",46,46
"FB 181","Table 5m",1999,"Monterey","Fish","Anchovy, northern",3291385,421318
"FB 181","Table 5m",1999,"Monterey","Fish","Barracuda, California",139,113
"FB 181","Table 5m",1999,"Monterey","Fish","Bonito, Pacific",441,798
"FB 181","Table 5m",1999,"Monterey","Fish","Butterfish (Pacific pompano)",307,563
"FB 181","Table 5m",1999,"Monterey","Fish","Cabezon",23326,81573
"FB 181","Table 5m",1999,"Monterey","Fish","Croaker, white",55496,7881
"FB 181","Table 5m",1999,"Monterey","Fish","Dolphin (fish)",6700,5643
"FB 181","Table 5m",1999,"Monterey","Fish","Eel, wolf (wolf-eel)",4,2
"FB 181","Table 5m",1999,"Monterey","Fish","Escolar",310,465
"FB 181","Table 5m",1999,"Monterey","Fish","Fish, unspecified",18,55
"FB 181","Table 5m",1999,"Monterey","Fish","Flounder, arrowtooth",154,15
"FB 181","Table 5m",1999,"Monterey","Fish","Flounder, starry",6884,3864
"FB 181","Table 5m",1999,"Monterey","Fish","Flounder, unspecified",3380,2081
"FB 181","Table 5m",1999,"Monterey","Fish","Flyingfish",110,44
"FB 181","Table 5m",1999,"Monterey","Fish","Greenling, kelp",3810,17726
"FB 181","Table 5m",1999,"Monterey","Fish","Grenadiers",313742,45187
"FB 181","Table 5m",1999,"Monterey","Fish","Halibut, California",199387,379122
"FB 181","Table 5m",1999,"Monterey","Fish","Halibut, unspecified",790,1580
"FB 181","Table 5m",1999,"Monterey","Fish","Jacksmelt",855,548
"FB 181","Table 5m",1999,"Monterey","Fish","Lingcod",27797,25492
"FB 181","Table 5m",1999,"Monterey","Fish","Louvar",426,1106
"FB 181","Table 5m",1999,"Monterey","Fish","Mackerel, jack",53308,1747
"FB 181","Table 5m",1999,"Monterey","Fish","Mackerel, Pacific",6033,10214
"FB 181","Table 5m",1999,"Monterey","Fish","Oilfish",66,99
"FB 181","Table 5m",1999,"Monterey","Fish","Opah",4232,1798
"FB 181","Table 5m",1999,"Monterey","Fish","Prickleback, monkeyface",60,218
"FB 181","Table 5m",1999,"Monterey","Fish","Queenfish",338,101
"FB 181","Table 5m",1999,"Monterey","Fish","Sablefish",726824,682554
"FB 181","Table 5m",1999,"Monterey","Fish","Salmon",8896,23278
"FB 181","Table 5m",1999,"Monterey","Fish","Salmon, Chinook",1073630,1873068
"FB 181","Table 5m",1999,"Monterey","Fish","Sanddab",470636,126943
"FB 181","Table 5m",1999,"Monterey","Fish","Sanddab, Pacific",1155,289
"FB 181","Table 5m",1999,"Monterey","Fish","Sardine, Pacific",36193316,1185352
"FB 181","Table 5m",1999,"Monterey","Fish","Scorpionfish, California",22,52
"FB 181","Table 5m",1999,"Monterey","Fish","Sculpin, staghorn",20,17
"FB 181","Table 5m",1999,"Monterey","Fish","Seabass, white",4252,8328
"FB 181","Table 5m",1999,"Monterey","Fish","Shark, brown smoothhound",4135,2279
"FB 181","Table 5m",1999,"Monterey","Fish","Shark, leopard",1137,1124
"FB 181","Table 5m",1999,"Monterey","Fish","Shark, Pacific angel",210,190
"FB 181","Table 5m",1999,"Monterey","Fish","Shark, pelagic thresher",4197,6569
"FB 181","Table 5m",1999,"Monterey","Fish","Shark, shortfin mako",5480,6151
"FB 181","Table 5m",1999,"Monterey","Fish","Shark, soupfin",8506,8305
"FB 181","Table 5m",1999,"Monterey","Fish","Shark, spiny dogfish",40268,9718
"FB 181","Table 5m",1999,"Monterey","Fish","Shark, thresher",13046,20803
"FB 181","Table 5m",1999,"Monterey","Fish","Shark, unspecified",9258,2630
"FB 181","Table 5m",1999,"Monterey","Fish","Sheephead, California",386,616
"FB 181","Table 5m",1999,"Monterey","Fish","Skate, thornback",24,2
"FB 181","Table 5m",1999,"Monterey","Fish","Skate, unspecified",117669,19309
"FB 181","Table 5m",1999,"Monterey","Fish","Smelt, night",39,29
"FB 181","Table 5m",1999,"Monterey","Fish","Smelt, surf",7,3
"FB 181","Table 5m",1999,"Monterey","Fish","Smelt, whitebait",148,96
"FB 181","Table 5m",1999,"Monterey","Fish","Sole, Dover",1097975,350847
"FB 181","Table 5m",1999,"Monterey","Fish","Sole, English",102305,35215
"FB 181","Table 5m",1999,"Monterey","Fish","Sole, petrale",145379,143132
"FB 181","Table 5m",1999,"Monterey","Fish","Sole, rex",68653,26391
"FB 181","Table 5m",1999,"Monterey","Fish","Sole, rock",764,373
"FB 181","Table 5m",1999,"Monterey","Fish","Sole, sand",4789,1606
"FB 181","Table 5m",1999,"Monterey","Fish","Sole, unspecified",39,39
"FB 181","Table 5m",1999,"Monterey","Fish","Surfperch, redtail",8,8
"FB 181","Table 5m",1999,"Monterey","Fish","Surfperch, unspecified",36,64
"FB 181","Table 5m",1999,"Monterey","Fish","Swordfish",236171,589659
"FB 181","Table 5m",1999,"Monterey","Fish","Thornyhead, longspine",378283,447729
"FB 181","Table 5m",1999,"Monterey","Fish","Thornyhead, shortspine",114011,149775
"FB 181","Table 5m",1999,"Monterey","Fish","Thornyheads (unspecified)",8782,6784
"FB 181","Table 5m",1999,"Monterey","Fish","Tuna, albacore",1139895,852565
"FB 181","Table 5m",1999,"Monterey","Fish","Tuna, bigeye",10481,36225
"FB 181","Table 5m",1999,"Monterey","Fish","Tuna, bluefin",236733,441957
"FB 181","Table 5m",1999,"Monterey","Fish","Tuna, unspecified",4211,9707
"FB 181","Table 5m",1999,"Monterey","Fish","Tuna, yellowfin",524,464
"FB 181","Table 5m",1999,"Monterey","Fish","Turbot",401,259
"FB 181","Table 5m",1999,"Monterey","Fish","Whiting, Pacific",957,314
"FB 181","Table 5m",1999,"Monterey","Miscellaneous invertebrates","Spiders, sea",2,2
"FB 181","Table 5m",1999,"Monterey","Mollusks","Octopus, unspecified",1554,1949
"FB 181","Table 5m",1999,"Monterey","Mollusks","Squid, jumbo",170,298
"FB 181","Table 5m",1999,"Monterey","Mollusks","Squid, market",664099,79525
"FB 181","Table 5m",1999,"Monterey","Mollusks","Whelk, Kellet's",1369,9583
"FB 181","Table 5m",1999,"Monterey","Rockfish","Rockfish, bank",4984,2279
"FB 181","Table 5m",1999,"Monterey","Rockfish","Rockfish, black",616,875
"FB 181","Table 5m",1999,"Monterey","Rockfish","Rockfish, black-and-yellow",13503,60030
"FB 181","Table 5m",1999,"Monterey","Rockfish","Rockfish, blackgill",12634,16106
"FB 181","Table 5m",1999,"Monterey","Rockfish","Rockfish, blue",1707,1287
"FB 181","Table 5m",1999,"Monterey","Rockfish","Rockfish, bocaccio",36016,17114
"FB 181","Table 5m",1999,"Monterey","Rockfish","Rockfish, brown",5685,3039
